[SYS] 2025/04/22 - 09:30:40 | New API v0.0.0 started 
[SYS] 2025/04/22 - 09:30:40 | using MySQL as database 
[SYS] 2025/04/22 - 09:30:41 | database migration started 
[SYS] 2025/04/22 - 09:30:41 | database migrated 
[SYS] 2025/04/22 - 09:30:41 | using MySQL as database 
[SYS] 2025/04/22 - 09:30:41 | database migration started 
[SYS] 2025/04/22 - 09:30:42 | Redis is enabled 
[SYS] 2025/04/22 - 09:30:42 | memory cache enabled 
[SYS] 2025/04/22 - 09:30:42 | sync frequency: 60 seconds 
[SYS] 2025/04/22 - 09:30:42 | channels synced from database 
[SYS] 2025/04/22 - 09:30:42 | 正在更新数据看板数据... 
[SYS] 2025/04/22 - 09:30:42 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2025/04/22 - 09:30:42 | batch update enabled with interval 5s 
[SYS] 2025/04/22 - 09:30:42 | pprof enabled 
[SYS] 2025/04/22 - 09:30:42 | initializing token encoders 
[SYS] 2025/04/22 - 09:30:42 | token encoders initialized 
[SYS] 2025/04/22 - 09:30:42 | FRONTEND_BASE_URL is ignored on master node 
[SYS] 2025/04/22 - 09:30:44 | batch update started 
[SYS] 2025/04/22 - 09:30:44 | batch update finished 
[SYS] 2025/04/22 - 09:30:49 | batch update started 
[SYS] 2025/04/22 - 09:30:49 | batch update finished 
[GIN] 2025/04/22 - 09:30:50 | 20250422093050639414827fMnqlHB4 | 200 |    1.542006ms |             ::1 |     GET /api/user/logout
[SYS] 2025/04/22 - 09:30:54 | batch update started 
[SYS] 2025/04/22 - 09:30:54 | batch update finished 
[SYS] 2025/04/22 - 09:30:54 | 任务进度轮询开始 
[SYS] 2025/04/22 - 09:30:54 | 任务进度轮询完成 
[GIN] 2025/04/22 - 09:30:57 | 20250422093057168964479znn3VkME | 200 |     1.28887ms |             ::1 |     GET /login
[GIN] 2025/04/22 - 09:30:57 | 202504220930574773421090ArnLdqB | 200 |   363.54329ms |             ::1 |     GET /assets/index-BG3zl-ao.js
[SYS] 2025/04/22 - 09:30:59 | batch update started 
[SYS] 2025/04/22 - 09:30:59 | batch update finished 
[GIN] 2025/04/22 - 09:31:00 | 2025042209310099585029YKFKHJ9G | 200 |     1.40327ms |             ::1 |     GET /api/status
[SYS] 2025/04/22 - 09:31:04 | batch update started 
[SYS] 2025/04/22 - 09:31:04 | batch update finished 
[SYS] 2025/04/22 - 09:31:09 | batch update started 
[SYS] 2025/04/22 - 09:31:09 | batch update finished 
[SYS] 2025/04/22 - 09:31:09 | 任务进度轮询开始 
[SYS] 2025/04/22 - 09:31:09 | 任务进度轮询完成 
[SYS] 2025/04/22 - 09:31:12 | batch update started 
[SYS] 2025/04/22 - 09:31:12 | batch update finished 
[SYS] 2025/04/22 - 09:31:17 | batch update started 
[SYS] 2025/04/22 - 09:31:17 | batch update finished 
[GIN] 2025/04/22 - 09:31:19 | 20250422093119483121251V5qJkUkc | 307 |    11.21527ms |             ::1 |     GET /api/auth/google/login
[GIN] 2025/04/22 - 09:31:21 | 20250422093120712690313M9qRzrq | 303 |   1.55538911s |             ::1 |     GET /auth/google/callback?state=random_state&code=4%2F0Ab_5qlkQZDWzpmSP1goYiNx1P5fffwAyzjerf435Q-k61XXia0UT2pFEZKfoTwedq5pZDQ&scope=email+profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+openid&authuser=0&prompt=none
